"id","card_id","merchant","mcc","currency","amount","sgd_amount","transaction_id","transaction_date","card_pan","card_type"
"b696bd40-70af-4bf7-a8e5-8bbaf28c99d4","fc788fa0-9f4c-4704-8692-ef3f75062f65","Bartoletti  Ledner and Brown","2804","USD",57.61,0,"0e525d4f1338ff9db8891bff0a9680ebb14e1b8bbdde891459dde0290725c7b6","2021-08-27","4333348792095","scis_premiummiles"
"3da66aa4-29d9-435f-af6e-a30775f1731d","476bf5b6-49f9-48c4-9d68-7799f20fcb88","Kirlin","1197","SGD",8.68,0,"721d9e047d99e0333e06a463eb971053a96e76b75d4b58033f99eee8b6e9f117","2021-08-27","4845005092923","scis_premiummiles"
"f75070d9-eea3-4af7-84b2-0b5913d03a5d","f1d79e94-00b0-4065-a01b-d28445ec344d","Dare  Stehr and Hintz","3899","SGD",76.78,0,"a0a43a7bda731ed7d5b9ba38990dd9827a444e7e34711816472377ee73512844","2021-08-27","4999264036970","scis_shopping"
"f6d78c9e-ac1d-47f0-b3ef-1493d0c992ef","83e9642d-c29e-4f72-a336-7d0fe7a26cfa","Powlowski","2797","USD",0.42,0,"3f92da2df454f345a067eb71851191bfbedd98c126d36c93484b0eb2a97dc238","2021-08-27","4116-7547-2133-8163","scis_shopping"
"925196c4-2d41-4a50-afe2-1796dc6778e0","602032d2-a709-4eaf-abca-8746b7e49803","Feeney Inc","7129","SGD",7494.34,0,"cbc6bb3479cf9570698c143cbab6e903cb4ffd432a39cdda9fc8c727beb303f8","2021-08-27","4600-7793-8045-4723","scis_freedom"
"768ddfe5-b5e6-4c0c-a116-09d35538bae5","36034a0d-e657-42c2-a464-7fbb8f88baa8","Rolfson Group","9956","SGD",94.82,0,"071d74a9584c4d1effa2f3e00c4272e1890082d69020e13697c1e7fdc3371859","2021-08-27","4737092545899","scis_freedom"
"2afa4df1-92c1-46d3-96e9-2e0bf559c38e","36034a0d-e657-42c2-a464-7fbb8f88baa8","Koch Group","9345","SGD",9.88,0,"bacfe898f741e21280dc28d3dafb5ee7deb8bee4010f0eab00bf4f23797a73fa","2021-08-27","4737092545899","scis_freedom"
"43cac325-443e-4dd8-bff2-715816bc1472","36034a0d-e657-42c2-a464-7fbb8f88baa8","Schroeder Group","5365","SGD",8689.91,0,"6b6372f167ac1c414b2b23a9f16878e64ce98d23815a1cfd489bb5acb62c62b9","2021-08-27","4737092545899","scis_freedom"
"f5bf6571-64c5-4ede-ae88-f62019e22b0e","15f8bec8-04a7-4374-a9a1-7a68e506d059","Emard Inc","8483","SGD",264.56,0,"e480ce0677af29a32c1f992619251e841645c357804d472474c9c96b3a6e4fdd","2021-08-27","4244-4121-1916-6291","scis_premiummiles"
"0b29669e-8a2a-4a2d-bad1-7da5e1dcc539","cd4ba630-8813-489a-a440-2cf8e6752ea5","Monahan Group","1777","USD",5.29,0,"ad90e020305253d91c7372341c0204281069606c0944df2979f14939e2cc30e7","2021-08-27","6771-8936-1262-0486","scis_platinummiles"
"d05f615a-d1dd-4ca0-bf36-53988f418135","c3e223ca-ea1e-4f84-ba88-63a8ff5733ef","Sporer  Crist and Reilly","1856","USD",659.23,0,"ab38787091818aa333eacb707e8c8e10a448054b1e43a89d1817a5eb84191ad9","2021-08-27","4875-1088-5715-3543","scis_premiummiles"
"0decd12f-7c50-46f8-92e0-183c1c05e780","c3e223ca-ea1e-4f84-ba88-63a8ff5733ef","Ledner Group","1105","USD",979.42,0,"37b3cbe04dd8694ef0c897d6bc7755d9dcccf8ce032c325b5a5aff9b632a819e","2021-08-27","4875-1088-5715-3543","scis_premiummiles"
"16003b1a-b105-41a5-8d91-1886755115a6","79c972ef-84fa-4ac6-956c-b17e26813724","McClure","8478","SGD",6350.45,0,"8cd862b9c59f40d461c5aa8f5a19febae1946d26d6f08c583698ef27eed76509","2021-08-27","4114474416745","scis_shopping"
"29766d59-14a9-43c5-93af-ec355124256a","79c972ef-84fa-4ac6-956c-b17e26813724","Murray","9660","SGD",7740.01,0,"3f1fe3d2112ec97fca89ac413597445a0bd7b1aaae6477fd6049749e41df78bf","2021-08-27","4114474416745","scis_shopping"
"818f907a-c562-4bee-b537-c20136cebe82","79c972ef-84fa-4ac6-956c-b17e26813724","Homenick LLC","8329","SGD",6423.49,0,"667da1f9961ef6197498faadd3f8dc5cfed0b50a70be7bed72a65660c8b0057c","2021-08-27","4114474416745","scis_shopping"
"166da23b-fc47-4ee8-b2b1-7bfba62e5356","79c972ef-84fa-4ac6-956c-b17e26813724","Schuster LLC","6255","USD",1.43,0,"54d1272b8711e73bc483ed3b86c24ecb777d60d45fbfb06edbf4190b058a736e","2021-08-27","4114474416745","scis_shopping"
"d06b5bd4-5218-4653-be2a-a2e372e727bd","364761a9-a3f8-451e-ae98-635ec23595a7","Tillman Group","6771","USD",1856.28,0,"9e360daea41c9f967e058b4fc70581e43825dd7e3dc4c567d625c3452ba36ba3","2021-08-27","4960083970823","scis_premiummiles"
"a35cc802-2201-44c0-9fcd-529e61c04db5","6a0a06cd-e520-4c03-963e-025495d430eb","Weber  Casper and Romaguera","3836","SGD",71.17,0,"fa5d049c97805d5c167455304b323f2bb21c92ba549e8a4ff9f029ecb422cd57","2021-08-27","4961208601467","scis_freedom"
"fd963db0-b2a4-450f-8cdb-83ddf577244d","6a0a06cd-e520-4c03-963e-025495d430eb","Koch and Sons","4835","SGD",6.75,0,"b94520f78a336b8e48fb7d91dab01599aa64bc7f4dd8483c355f3656291299c8","2021-08-27","4961208601467","scis_freedom"
"c4d10885-cdd5-4000-9b12-3b2d491de180","6a0a06cd-e520-4c03-963e-025495d430eb","Marquardt and Sons","7682","SGD",6.13,0,"f05438befde7f86abda15ecd82b0ae57124af70b395993a14ec3f4921dfcb05f","2021-08-27","4961208601467","scis_freedom"
"de8b0332-ed20-4803-9a00-3cb5cf8383c3","8ed858c1-209c-47f0-ad4a-7ec439a9721e","Padberg  Abshire and Veum",,"SGD",789.97,0,"68e4798001d3c74ec9953bbf446b78f079ea2da1c4b26e022003bb4a71bd014d","2021-08-27","6771-8953-1106-1011","scis_platinummiles"
"7bcde91f-f8bb-450e-beed-fdbb229c34ee","8ed858c1-209c-47f0-ad4a-7ec439a9721e","Labadie Group","3690","SGD",6.64,0,"9c516518ee73f412d8b4144c898e91e8befbb2dcb99ca0b4aa2b651881537886","2021-08-27","6771-8953-1106-1011","scis_platinummiles"
"3c4c3df1-eee5-4137-aa87-21f1f2365cc9","53710b44-2ca1-4173-accf-05739b307aed","Ritchie Group","9908","SGD",2.22,0,"0a19d98abe23a21a6fba69ec090d9382d636ad741a00b7cf97075f3002d1749a","2021-08-27","4203060029945","scis_shopping"
"33e2b81e-fa88-4f52-af7a-f9ab841dc43f","53710b44-2ca1-4173-accf-05739b307aed","Mraz","9431","SGD",925.87,0,"bfa9426161ed1a5d6f025b052393fa84ce3a97951bfc97ce83e2a78e02343669","2021-08-27","4203060029945","scis_shopping"
"1f59861a-1d8f-4f85-88c0-6fe449fa0710","53710b44-2ca1-4173-accf-05739b307aed","Hilll Inc","5780","SGD",558.96,0,"423fe58c13c9f99866abd2679a32efb148628f317cf8b117e6baf6f774f9a3c5","2021-08-27","4203060029945","scis_shopping"
"9782d8a0-87fb-48fa-bc10-5c82f6081a28","06153b4d-6252-4b12-a744-e0aad72af1bd","Wiegand and Sons","7095","SGD",66.19,0,"6bb4e9f15e81b7427af16f7389c18ffaf4aee27081dbb767bec87276da026e0e","2021-08-27","4496790261297","scis_premiummiles"
"e45303aa-6d4c-4265-91c0-dfd6cb81356f","06153b4d-6252-4b12-a744-e0aad72af1bd","Kuhic  Skiles and Ferry","1329","USD",755.01,0,"47369a44f5aff17964c44be9b829757e7ce7e55e49a5b8d921821dc29563b9a8","2021-08-27","4496790261297","scis_premiummiles"
"66e43d8d-a097-497e-a838-bcf6403e7ee2","6520ab8c-7723-4f63-bae8-a9937c80ab8a","Cruickshank","8884","SGD",5064.58,0,"f70e2127f6a2de937865bea4ac3f94abf58ed3ec898cc0bed46aeeccba96290a","2021-08-27","4976-8777-3033-6404","scis_freedom"
"9529cf9d-feee-4102-9324-b2abdbd032bf","6520ab8c-7723-4f63-bae8-a9937c80ab8a","Blanda","6145","SGD",2.22,0,"f59ef3f64a4cda9e0f5eaefd0adffc01c72651ba9e3f88bdf1f11a3e48fda018","2021-08-27","4976-8777-3033-6404","scis_freedom"
"795f8bd6-a796-4a07-af30-d65d277dd12d","c47fe2ba-f86f-43ad-9df2-19e46a6fb608","Bernier","7178","SGD",35.64,0,"cee77dcab17576179ed2be2fb50210a01d6e9648030216b35800d970acbecd04","2021-08-27","4921387865929","scis_shopping"
"c3134956-2d6c-474e-85e4-81a0107bbb05","17876920-60ed-46d1-9bc7-fab960e3790e","Olson  Pagac and Gleason","1947","SGD",5.27,0,"c4876747ec340768ce6bba8641aa063d8b620981b6c54cc3840cd537d59c2e65","2021-08-27","4874-3539-6547-7290","scis_premiummiles"
"fda4a71a-957d-417c-9113-e0e2c1cc6154","17876920-60ed-46d1-9bc7-fab960e3790e","Corkery and Sons","5028","USD",70.23,0,"e8ba310590d79fde025c7a87114956a0b425e992c2ed98ac0e63cdd49c35fa3c","2021-08-27","4874-3539-6547-7290","scis_premiummiles"
"05107ad3-c9f6-4c46-9286-9775f3e2ed58","17876920-60ed-46d1-9bc7-fab960e3790e","Lesch Inc","7778","SGD",9.77,0,"6ba0c6b4c72b6f5d461e6a6d2c1c21cba1f7fa3c6a8f739a59853c1331f40fe6","2021-08-27","4874-3539-6547-7290","scis_premiummiles"
"c9cca4a9-a86f-4a24-9e59-97a0b23ebe76","c47a3031-b113-410d-b856-0fb106e366aa","Trantow","6844","USD",7.49,0,"a361d735a4104c3ec766d5fc3dbedce106825e505b70c5271003fa08b8e673b0","2021-08-27","5456-8984-7897-0044","scis_platinummiles"
"a58f543f-2c22-4ee0-8592-f66f99f8a59c","c47a3031-b113-410d-b856-0fb106e366aa","Kirlin","3403","SGD",6.39,0,"0989c360d609b8756782db4c6b6347cb6db4b7ea98ef06e445bb1ba2ac3e0dab","2021-08-27","5456-8984-7897-0044","scis_platinummiles"
"c4aa0ddb-5d75-4d21-8835-9d397f61c0c0","c47a3031-b113-410d-b856-0fb106e366aa","Wunsch  Cole and Fritsch",,"USD",10.36,0,"6cc8e23cae600edbe37369adfa18fe90b24ec59539b667efe92b91e4cb5e4017","2021-08-27","5456-8984-7897-0044","scis_platinummiles"
"decbeb91-0d51-4ba6-aee6-0a56b814ef8e","c47a3031-b113-410d-b856-0fb106e366aa","Sauer  Tillman and Zieme","2211","SGD",7812.15,0,"6ad7aded5ae847c666a2b6835086d03c562859a09fc3c15cb1b804c247f36e10","2021-08-27","5456-8984-7897-0044","scis_platinummiles"
"07858965-290c-4418-ae3d-9a575d328cfd","d0433e5a-a3c2-457f-9e40-8a3081816432","Emard  Yost and Howell","9827","SGD",9.35,0,"99d5b83900e578f3d5abb3aaa4930fd600771df1c194001a042f0c90c9fc4216","2021-08-27","6771-8937-1706-3566","scis_platinummiles"
"01305b74-e50e-45a2-b965-5ec0f3c814cd","d0433e5a-a3c2-457f-9e40-8a3081816432","Grant","2823","USD",397.93,0,"0918b7b7227c1bc1dead19c1254424f3b849dbbcc9642c5a58c7228a6b0db199","2021-08-27","6771-8937-1706-3566","scis_platinummiles"
"b036a0db-c0c7-424b-af90-ebe20c2a1083","e4115936-6f75-40bf-a469-897ea71fbd2e","Parisian  Fay and Medhurst",,"SGD",55.51,0,"a7e4471f77b521f235598da75bebb33c681df66e72de805616a6266eb23631d2","2021-08-27","6771-8973-5194-1953","scis_platinummiles"
"c5843898-f677-435a-beb6-8782dc9fc13b","0b66c548-88a8-4c62-8ecf-295c783c57a6","O","8784","SGD",6946.73,0,"9732c21c904515f69a9bf3c3c6f84c06b95b79430478166f49b558f68824f546","2021-08-27","4254-9120-1185-3711","scis_shopping"
"f679e1b5-9906-4b13-a1f9-48c636b31697","0b66c548-88a8-4c62-8ecf-295c783c57a6","Quigley","9777","SGD",53.56,0,"34e77675a3428a2c3d165ebaea99d0929387d6225244526b7b3e3c9723c0a9f5","2021-08-27","4254-9120-1185-3711","scis_shopping"
"d6cbe5d4-debc-49bb-953c-18a9de7a76b5","a474a7d9-b4a3-4dc6-b38d-6f36688b1449","Pouros LLC","3535","SGD",85.94,0,"92af1d87fe5436094d782449b0071f031ea39bc5e34c40eb79a1dbc62ea3edd7","2021-08-27","4299-3733-1413-0496","scis_shopping"
"48f9e03e-8c39-4bd1-b2ad-a727b2ad9ea3","a474a7d9-b4a3-4dc6-b38d-6f36688b1449","Feeney","9419","USD",872.82,0,"162fb44ecda896ef63254f92585cf3bc291a009745b220b63685b96a9eeef231","2021-08-27","4299-3733-1413-0496","scis_shopping"
"38771112-08ad-4842-8647-d81947ed9499","5756092f-caf0-4118-b104-be07904b5ce4","Bednar  Price and Schaefer","3653","USD",106.42,0,"83e847bbac6d1e3dd5b8be6389a6320a3069a14c23612a960d1fc002cff73dd2","2021-08-27","4298484658253","scis_shopping"
"dcd8b2cf-a8ff-447d-8a56-4b35f3ec5fd4","5756092f-caf0-4118-b104-be07904b5ce4","Raynor  Hickle and Runolfsdottir","7404","USD",1441.53,0,"64838ca285a8c47f2b0572983464bee8f65e6d22f543e2a6075a565aaf949247","2021-08-27","4298484658253","scis_shopping"
"1df8ddf6-3a30-45b3-a464-bd5e422984a1","4b0e1ebc-8603-4413-8923-b50c779ca8ec","Boehm  Steuber and Lakin","8729","SGD",16.37,0,"b88a96c0162d66e8c82606b20220b1aa569517a5a6d61406917f6f69b04a93ba","2021-08-27","4564-3360-5102-2166","scis_premiummiles"
"0dc553d9-ab5c-4258-aefe-c5d9e0959082","4b0e1ebc-8603-4413-8923-b50c779ca8ec","Feest and Sons","7792","USD",9.33,0,"73a479b4a3fcdac5c397e483983a1a128effc0e887f0b4acbf725f2375a110cd","2021-08-27","4564-3360-5102-2166","scis_premiummiles"
"6fe97f6d-4b10-413b-b05c-ad8dd7a7ad8d","ae6f7c39-a729-4499-98e9-883a7d911284","Boyle","8784","SGD",7122.37,0,"8a4cc99d72ccd4aec297e6299d463014a438e722998ab2194c39fac6e460f4cc","2021-08-27","6771-8938-0878-1092","scis_platinummiles"
"2a142015-efca-45e4-921b-117e125a45c7","136338ab-b4fc-4830-889f-c3b4ae1935e2","Nolan  Ledner and Paucek","4072","USD",5.95,0,"7641a57d37d1cf4ebc1411defed157d3fe8d4043d9d2cad8b005e70da08f83f8","2021-08-27","5380-5057-2099-9413","scis_platinummiles"
"bdd0394e-97b0-4a5e-8d75-15e42aac578e","136338ab-b4fc-4830-889f-c3b4ae1935e2","Rolfson","4733","SGD",119.59,0,"336b423b84e7f73df2aea5cdfb1d5c99d83c27dee81a9041048b51f3b5881bcb","2021-08-27","5380-5057-2099-9413","scis_platinummiles"
"8dc5998a-8e6e-4e9d-b3d8-8377ce65d966","136338ab-b4fc-4830-889f-c3b4ae1935e2","Mayer LLC","2374","SGD",4.27,0,"591e8d525a1d1aa20e1d7211a9b436964d09c1aff86caebe67d7d19f6c47066e","2021-08-27","5380-5057-2099-9413","scis_platinummiles"
"dba01faf-f245-4c2a-9488-b11cc9a210f2","136338ab-b4fc-4830-889f-c3b4ae1935e2","Carroll  Lockman and Donnelly","1740","USD",5.56,0,"7f742a814dc30129f628d54317ba8dada1d3020b8d880031d4b1017c3bbc60b2","2021-08-27","5380-5057-2099-9413","scis_platinummiles"
"fedcbf76-4dbc-4d64-a4c5-89720b648ea1","3d31fbf2-6541-45e3-ab55-2762e7d34c94","Howell  Collins and Strosin","8681","SGD",6.43,0,"83d425a66edcd0daaf2757cbafa01bccf38002ea0d2088744f93f1b109d2ca70","2021-08-27","4289640987082","scis_freedom"
"16d5bb4a-5559-46a2-a1f1-7723e888f228","b3cc482c-3d05-4a33-a720-780a123ba285","Pfannerstill Group","4328","SGD",90.87,0,"0f574cd24bc3facbc220b75e9eac067e707f7bdc4ab37558c0ad6e86c5b0aa2c","2021-08-27","4456-9349-2788-9940","scis_freedom"
"871b60a0-461a-4997-acd0-6cdb0f58b867","b3cc482c-3d05-4a33-a720-780a123ba285","Funk Inc","3050","SGD",4.08,0,"e730adb05c9cb4c1ff6bc7946aca463b7e7420fec85dd24168e25b3adadd28b6","2021-08-27","4456-9349-2788-9940","scis_freedom"
"bc5c37f4-b0c9-4980-aa85-233fa97a651f","0b235876-30a7-498c-879a-c58f70c66e3e","Grady","4114","SGD",2375.13,0,"a2c49509254fb4764c8038795e321ea9f43b463dbddee75ad43421a4d846b499","2021-08-27","4943-2100-0946-7322","scis_shopping"
"7e3612a0-6450-4049-9438-9a08d42ab67a","0b235876-30a7-498c-879a-c58f70c66e3e","Streich  Rolfson and Roberts",,"USD",1.16,0,"04ea0dc01cff379f09460b6a0c5d9e5af14580798112febe31ac81eb67ddae29","2021-08-27","4943-2100-0946-7322","scis_shopping"
"b88e559e-8fef-4bf0-a62b-f90c19c9b99e","254285b0-0e50-4e3c-8778-a3044fefa530","Christiansen and Sons","8249","SGD",69.77,0,"87fa93786ecb24aa8091ed6d5ab4bf93aca4faf8afe0c27e7bfaca22a3c7ec86","2021-08-27","4310964090772","scis_premiummiles"
"73dc94dd-1d34-4479-9d3d-dda3b9c68026","e1dd6a9a-5163-4068-a4f7-6fc580013be2","Hamill  Gerhold and Dickens","3015","SGD",4752.84,0,"fa22426e7ef8bfca7b9c4403845ebf198301f1b43473d4b155a31acd84e4bc20","2021-08-27","4283-0525-4943-2871","scis_freedom"
"a9a9505b-c790-49ef-b1f8-68b91b9ef802","e1dd6a9a-5163-4068-a4f7-6fc580013be2","Quitzon  Gutmann and Zboncak","1156","SGD",6.53,0,"1833afbcda7fd9f92722aab14ecb024103dbdd64cdcc1b76f82d50280c8a81c2","2021-08-27","4283-0525-4943-2871","scis_freedom"
"79b53164-c861-4623-ab22-6420a1fa948d","75ba6207-51e7-4f4f-bfab-eac8f44c02ac","Wuckert  Stiedemann and Stoltenberg","2784","USD",7.92,0,"e15b909fda0afe3fa99862139e69358b8f74fbd0c0d4b4ac10a636956e862f00","2021-08-27","6771-8920-5406-8675","scis_platinummiles"
"d9f652c9-f4a6-4e11-bb3a-da340fe59afd","ab994375-e1bb-4639-b71b-d90a594e4e6c","Friesen","3414","USD",7351.07,0,"c712bdb3f5ae03ca4f2b69b9e1c645caa4b79ea14bb503eda307ae504a72656b","2021-08-27","4680-2341-9554-5052","scis_premiummiles"
"d088e504-2283-4a9f-8d8f-993cfa57946a","455ac4ab-c83e-4c80-b45c-dd9195c855cb","Lehner","5360","SGD",19.27,0,"48ccc612acb14448cda2e93fe3652971a4ecf9849f36e851f3b34726033d3b7a","2021-08-27","4717231030417","scis_freedom"
"72218db1-dc49-4693-81ea-4fdfb15a9170","455ac4ab-c83e-4c80-b45c-dd9195c855cb","Gleichner Inc","1951","SGD",4323.23,0,"440ff5ea95c000ecfb3220880c3c54691563493f74a98008f9668338d22c5010","2021-08-27","4717231030417","scis_freedom"
"b98c642d-720e-4415-926c-f7bb8408b93f","567e1387-83a9-47c4-aa7c-0cc14e0d9fd3","Balistreri  Vandervort and Powlowski",,"USD",4511.83,0,"6372759bc46f753b75da25060ae5b990261e4bf09c2620cbb1000d74980e057d","2021-08-27","4433872263297","scis_premiummiles"
"15822cf5-87e8-4e64-8cbd-a7f3ae3fbb25","567e1387-83a9-47c4-aa7c-0cc14e0d9fd3","Schneider Inc","4967","SGD",335.88,0,"8d40eb6efe95556cbb2f9039dd0850364c1af3b7bb1934820743b7f111f9120d","2021-08-27","4433872263297","scis_premiummiles"
"a682167b-3b0c-46e5-9567-2fc342323359","734e49d9-cd9c-4906-871a-c9ef18e5f173","Johns","8253","SGD",4.79,0,"774d854bac2d6c14c7cf5da6bfadf8af822d11315deee77bd9886f361c497e2b","2021-08-27","5392-9962-8369-0695","scis_platinummiles"
"eebebdfd-7bdb-4ef7-b586-9741273a334a","d2e00996-f73c-495d-a867-981742ec051d","Nikolaus  Powlowski and Bergnaum","1738","SGD",715.58,0,"d59f64f8d8bfe09a9da152ebb712937034a16a8c284941443c7a670189882bf6","2021-08-27","4292737254804","scis_freedom"
"9a515a12-22a3-483e-8e83-8c7e37c486e2","d2e00996-f73c-495d-a867-981742ec051d","Green","1127","SGD",7775.53,0,"14e270ae3a49ea76c2dedbbebd3095c51301c871c4c02ae2ae65a292c32dba92","2021-08-27","4292737254804","scis_freedom"
"b70d93fe-1db2-47e3-9d82-040083742916","d2e00996-f73c-495d-a867-981742ec051d","Monahan and Sons","2601","SGD",133.14,0,"9c3b43101c85ac18ecb723f97687e70ce29806410a5fc5226ec752c3b4bf79bb","2021-08-27","4292737254804","scis_freedom"
"0aa0ce80-0a01-4805-9daa-8515c2c27b21","136c3a79-87d1-4f49-9d7c-ea5694b40653","Rice  Emard and Langosh","5288","SGD",890.79,0,"ead29f8f53548f54a914a0dc0f87d461e593f22a5c9a17600f682eb0cce40c0d","2021-08-27","4199-1359-8419-5344","scis_premiummiles"
"d1d53513-f4a8-43ce-8530-bea5be89e46a","f8e90824-aa87-44a3-8bc3-8e740fe7d369","Carroll","8675","USD",8.98,0,"42c5e7e617c17d42ad29cbffed29d87140f1b88cb4cbd5c20770b0f50f9df3b7","2021-08-27","4482522455571","scis_premiummiles"
"bccaeb21-a0d1-42a4-b6d7-a2ca2a4f6cc6","f8e90824-aa87-44a3-8bc3-8e740fe7d369","Fisher","1549","SGD",452.41,0,"ffc62b41b2a0e38cb4085e53a98b06894a62af5c80d93c4dfdce3892683df9c9","2021-08-27","4482522455571","scis_premiummiles"
"a137a381-c514-45bb-b1f5-a233472c1390","688198ee-32a8-4329-9234-a1a5e7ff5165","Willms Inc","2314","USD",69.24,0,"e976c8d55417c382b2377c1653de7faf2c30cc12fb663c90f22b395d37fa2d84","2021-08-27","4568609780061","scis_shopping"
"9382766d-3c09-4673-9383-4d6d74ae8e51","688198ee-32a8-4329-9234-a1a5e7ff5165","Funk  Abernathy and Marks","2763","USD",8727.14,0,"22e922e4e70fdc81910e09b0010ed061763e37ee8bc436ccc142e8ec7b836dfc","2021-08-27","4568609780061","scis_shopping"
"7a6ff6b5-53c4-42e6-ac06-c618a6f5c4b9","27d9bc78-a413-4121-bd5b-1b539af3fcf2","Adams  McClure and Nitzsche","7711","USD",2.12,0,"7b000747765f220327d7417b054123f2f1c595449866ef69b7bf619c04c297a3","2021-08-27","6771-8993-2658-4876","scis_platinummiles"
"00868b20-07d6-4b89-a57c-11bae43401c3","27d9bc78-a413-4121-bd5b-1b539af3fcf2","Conroy LLC","1374","USD",1909.82,0,"58c98c66829fc69d8b156070571756bdc0a7dbc113318979d005479047429f23","2021-08-27","6771-8993-2658-4876","scis_platinummiles"
"2e97edbf-b3ec-46c6-a936-1043e59ebdbc","d8337022-b326-4317-b2b9-76b7161f0ecd","Botsford","3572","SGD",4.84,0,"17a45a3aab6c997bc9203fd0602b2f3bc7168aac0da834b371a82fb1cda6bc9e","2021-08-27","4382651914978","scis_premiummiles"
"122fc94d-7e2f-467f-bb9a-f856d654e9c4","d8337022-b326-4317-b2b9-76b7161f0ecd","McGlynn Inc","5517","SGD",0.25,0,"0c0f9441248fefd30075aee7bd67437ad4de8ae1ee9382c7dce84def32a9dd93","2021-08-27","4382651914978","scis_premiummiles"
"90cecfbb-9bdb-4e7d-986b-aacdadf278c9","e43128b4-d868-4b7f-b2cc-865e2ffe1a86","Schuppe  Upton and Collier","9933","SGD",2778.91,0,"a6706f88ccdc600eb520a3fa72dd206adaa69ca7b45d3a9ec73c59deb56538bd","2021-08-27","4113681513005","scis_freedom"
"cc82f031-d2f3-46cd-9530-5b5f43c9acd7","e43128b4-d868-4b7f-b2cc-865e2ffe1a86","Gottlieb","5877","SGD",19.23,0,"00a4775abe5a36ccea208e38611378ae09436505b414fe7caf95b9d6afaabd27","2021-08-27","4113681513005","scis_freedom"
"e2c6ece9-0a6a-4509-a195-1b3db20647be","9eae029e-ad76-41d7-b038-31fd445fd263","Lebsack LLC","4650","SGD",3675.38,0,"5879ea98ff63d09ce8427bdcf7bef434dbafb1a2ec24e49990348d6742a5224f","2021-08-27","4299610755302","scis_freedom"
"b83ef2cf-086b-41cf-aa75-c41db0161fd7","b53f2b5e-4b74-4cd4-80d6-7ed220088ecc","Cartwright LLC","3996","SGD",179.07,0,"9cc15ec7f452472130813e503660b424b7a28e0754c6478242f5513ba5fdac32","2021-08-27","4102030728927","scis_shopping"
"9017edf5-5a20-4943-90a2-5a3cf101e1b5","b53f2b5e-4b74-4cd4-80d6-7ed220088ecc","Connelly","3870","USD",91.71,0,"9677ef4e214f969e5fb0823463792a92589d15bf7d6afb962dbe6e0865f4d2e1","2021-08-27","4102030728927","scis_shopping"
"81d21100-6e6c-404c-bee8-7579a9674fda","b53f2b5e-4b74-4cd4-80d6-7ed220088ecc","Beier Group","1839","USD",229.88,0,"efa861c8900d7c3c6773d2585a89d17cd5e089a27485ee6772d1444863418f2a","2021-08-27","4102030728927","scis_shopping"
"6bf4234f-52fa-4488-94ef-986558a0d034","b53f2b5e-4b74-4cd4-80d6-7ed220088ecc","McDermott  Schuppe and Schroeder","2259","SGD",684.77,0,"a98c3746524e3e8e6ffc684e7b8078338fdc80f4b9ae43ce631b8f07bd1c2807","2021-08-27","4102030728927","scis_shopping"
"870363d9-baf6-43f9-9191-d769cc41ecfd","4f5c2d77-0715-4684-b616-30836edd56c6","Dickinson  Johns and Skiles","3811","SGD",77.35,0,"fe238cf65e1b08165c73f2d83d90cdd6b08b2e5593bbf26b6a20dd95a71b9f59","2021-08-27","4186660834188","scis_freedom"
"3dcae580-a28a-4565-8ddd-7b1240ca5fcd","3c4d9813-7752-4778-a7f9-c982760a20d2","Spinka and Sons","3521","SGD",463.03,0,"52cf1131c38831fb6e9aad3266a139ab01a9c9e192c56ecf783c6f995c94981d","2021-08-27","4652-5008-9182-8875","scis_freedom"
"a5063985-d495-45f7-b144-78e616e85389","f13f7256-344a-4155-944a-a44aead5122c","Donnelly LLC","6820","SGD",1.94,0,"b5c54a2cd537e033b1215050d24cdabff7d3092f0a69a67c0c5150157da9c443","2021-08-27","4475286125596","scis_premiummiles"
"e33dec62-750a-4299-b8a2-33d98b2c1d5d","f13f7256-344a-4155-944a-a44aead5122c","Gottlieb","3036","SGD",740.78,0,"ab9b00a58cf3346e2b0cd7b222a5b87b9a8f35bd4a453c05028a8db025eed990","2021-08-27","4475286125596","scis_premiummiles"
"86b2bc82-4930-43ed-9487-874dba4eb8ea","fb987713-2e6e-4b3a-918d-479a54367635","Kling  Yundt and Howell","2912","SGD",304.41,0,"002b29b9322b383908a65363bf4572a49752e9a987f8b2c5ba90fe6abe150fa7","2021-08-27","4943892517886","scis_freedom"
"efe5f46d-92f6-4e91-b010-12b3532d3232","fb987713-2e6e-4b3a-918d-479a54367635","Toy  Ernser and Konopelski","2091","SGD",437.56,0,"afefafb27632a07c62694ee54f07282122d87b92e989b3c67908e64b1a3c9cad","2021-08-27","4943892517886","scis_freedom"
"427d3f73-e2c1-4417-98b6-bf56b7430ed3","fb987713-2e6e-4b3a-918d-479a54367635","Okuneva  Hills and Ondricka","4120","SGD",77.17,0,"d2422af6331fee45f22c2ee81e3ed60256673209a163de9bd579a2b38cacdd14","2021-08-27","4943892517886","scis_freedom"
"abc18b5d-4432-4b5d-ae08-4f8ae896fdda","fb987713-2e6e-4b3a-918d-479a54367635","Weber","6472","SGD",4.39,0,"e3dbd0d70721ce2ebca8980cc5649c49883811271ba9a9f815759b6076e2ea8c","2021-08-27","4943892517886","scis_freedom"
